"Iteration","03_Downforce Monitor: 03_Downforce Monitor (N)","03_Downforce_Diffusor Monitor: 03_Downforce_Diffusor Monitor (N)","03_Downforce_Frontfluegel Monitor: 03_Downforce_Frontfluegel Monitor (N)","03_Downforce_Heckfluegel Monitor: 03_Downforce_Heckfluegel Monitor (N)","03_Downforce_HI Monitor: 03_Downforce_HI Monitor (N)","03_Downforce_Seitenkasten Monitor: 03_Downforce_Seitenkasten Monitor (N)","03_Downforce_Seitenkasten_Flap Monitor: 03_Downforce_Seitenkasten_Flap Monitor (N)","03_Downforce_Seitenkasten_Main Monitor: 03_Downforce_Seitenkasten_Main Monitor (N)","03_Downforce_VO Monitor: 03_Downforce_VO Monitor (N)","04_Cx Monitor: 04_Cx Monitor","04_Cz Monitor: 04_Cz Monitor","04_Luftwiderstand Monitor: 04_Luftwiderstand Monitor (N)","04_Luftwiderstand_Frontfluegel Monitor: 04_Luftwiderstand_Frontfluegel Monitor (N)","04_Luftwiderstand_Heckfluegel Monitor: 04_Luftwiderstand_Heckfluegel Monitor (N)","04_Luftwiderstand_Seitenkasten Monitor: 04_Luftwiderstand_Seitenkasten Monitor (N)","04_Luftwiderstand_Seitenkasten_Flap Monitor: 04_Luftwiderstand_Seitenkasten_Flap Monitor (N)","04_Luftwiderstand_Seitenkasten_Main Monitor: 04_Luftwiderstand_Seitenkasten_Main Monitor (N)","05_Massflow_KM Monitor: 05_Massflow_KM Monitor (kg/s)","06_Effizienz Monitor: 06_Effizienz Monitor","06_Effizienz_Diffusor Monitor: 06_Effizienz_Diffusor Monitor","06_Effizienz_Frontfluegel Monitor: 06_Effizienz_Frontfluegel Monitor","06_Effizienz_Heckfluegel Monitor: 06_Effizienz_Heckfluegel Monitor","06_Effizienz_Seitenkasten Monitor: 06_Effizienz_Seitenkasten Monitor","Iteration: Iteration 2"
207.0,170.36581215381884,8.194475549118874,81.73870616925196,62.37218085198538,119.83195535391161,18.49123774874392,6.400583088539885,11.362206476108511,50.53350247021284,0.8814881750139402,-1.8417268567965746,81.54056519621302,13.712639611712858,22.198967495411733,4.622747458999752,2.6714977677881637,0.7834325447906038,0.1998839502909717,0.0,8.971240006186745,5.960829459809737,2.8096883724379063,4.000053628874843,207.0
208.0,170.4852675208552,8.184299453893665,81.77135790277067,62.38794979921473,119.92613074775318,18.558101448327836,6.417430720055944,11.407960673575381,50.55878219054087,0.88197809182959,-1.8430182200981546,81.58588411843971,13.713140529208502,22.204536424745942,4.6252053814197795,2.679884702295173,0.7766640688759212,0.2002961157413655,0.0,8.961047770436986,5.96299277533112,2.8096938664157927,4.012384298193291,208.0
209.0,170.61818589697313,8.173144380773154,81.80706335113695,62.40542142247017,120.03006985260014,18.633260694010094,6.435536300880832,11.460337411310514,50.58776117942409,0.8824936128652597,-1.8444551242514196,81.63357151551497,13.713892737396343,22.210496658471257,4.627659590444598,2.6888344483577282,0.7693456916035125,0.20076375363897167,0.0,8.95012529364018,5.965269301549784,2.80972651724419,4.026497699287324,209.0
210.0,170.76663942087345,8.160978045864201,81.8460766108142,62.42500313462764,120.1448381621743,18.717837876405632,6.4549037749400755,11.52041625431715,50.62144607721845,0.883036355785477,-1.846059969956651,81.68377702674609,13.714936723595283,22.216937317274493,4.630147533310566,2.698340782157148,0.7615230334066554,0.2012953487968128,0.0,8.938341382829956,5.967659804802859,2.8097933681475475,4.042600746897223,210.0
211.0,171.0822462119388,8.136216576703086,81.92622807424978,62.467331801529696,120.38395913135861,18.899659729648242,6.493063002858771,11.653258768156528,50.69793122542293,0.8841687362446288,-1.8494718135416048,81.78852595619703,13.717987310597884,22.23170115886703,4.636403947893707,2.7167818813175226,0.7473868327095186,0.20243459403831196,0.0,8.908414754925108,5.9721755254108855,2.8098313914504396,4.076361754077587,211.0
212.0,171.08364054247215,8.136339684734327,81.92619200841277,62.467759116500446,120.38449875892361,18.899503737492754,6.493046236585372,11.653319327701938,50.698785922720276,0.8840956318750784,-1.8494868868474403,81.78176356076123,13.717705197699434,22.230210381041392,4.634920432698969,2.716869981426963,0.7463620876889907,0.20246058622296337,0.0,8.91416581789046,5.972295717665111,2.8100390435249714,4.077632833599119,212.0
213.0,171.25243415696053,8.124093277361158,81.96711962788612,62.49132038309397,120.50895928980444,18.99635732572823,6.511543255357768,11.726182368960082,50.7431186430443,0.8846147041666285,-1.8513116175790871,81.82977946072495,13.719384577179309,22.237127635533017,4.637339543868322,2.725779093897099,0.7392632886132745,0.20309177865472242,0.0,8.901567561941619,5.974547849925385,2.8102244771594607,4.096391292038553,213.0
214.0,171.44146947210265,8.111114172276361,82.01171877837537,62.518485982159575,120.6459320843916,19.104598032168937,6.530873624006641,11.809057483040435,50.79518075571658,0.8851660455958863,-1.8533551697001305,81.88078036241834,13.721354968084732,22.244821838158586,4.640025758100379,2.7350459279813113,0.7320958921510092,0.20380383050059075,0.0,8.887509031396544,5.976940248913538,2.8104736660518395,4.117347408862302,214.0
215.0,171.65268188255922,8.097521800212425,82.06022620038223,62.54989418748042,120.79615739001844,19.22506973501705,6.550845079640475,11.902942806601684,50.85616740372951,0.885750690741642,-1.8556384656496452,81.93486196779367,13.723613154440962,22.25340230778902,4.643022944995469,2.7445795435064664,0.7250060501400603,0.20460390452148522,0.0,8.87173743576624,5.979491353836911,2.8108013921802435,4.140636383401679,215.0
216.0,172.14621139571497,8.069092363078822,82.1696418861771,62.62786141836944,121.13705353281104,19.50582737628622,6.591821515634975,12.127257684919101,51.00879970704674,0.8871276816201173,-1.8609737295004702,82.0622381682732,13.729281040149484,22.275662685484935,4.652511039763318,2.7637571522769884,0.7136354680299268,0.2064483367592848,0.0,8.825351047039316,5.984992341979361,2.811492627744738,4.192537580153387,216.0
217.0,172.14816431490834,8.069266106243886,82.16958611490993,62.62837588988697,121.13761450155818,19.505470184957094,6.591744347095644,12.127334452946387,51.01019164936813,0.8870200226826459,-1.8609948413871926,82.05227936127085,13.728863996646428,22.273748644637088,4.650127903248889,2.763988476156478,0.7117971698823449,0.20649482332355862,0.0,8.833872240707171,5.9851700865404185,2.8117573242421487,4.19460939371781,217.0
218.0,172.4339526935784,8.055135902705345,82.23037468971023,62.677020033432896,121.32769992222458,19.665979406319636,6.611984601551482,12.259067214087134,51.10589398556486,0.8877040089418955,-1.8640843352574872,82.11555034748092,13.731700935496617,22.285830651549414,4.65425891822803,2.7735486128565463,0.706094853335613,0.20759175870298818,0.0,8.81110830115532,5.988360442452085,2.812415700963576,4.225372879299734,218.0
219.0,172.74468359548592,8.041459609704727,82.2947794112103,62.73311616545097,121.52829060093737,19.839863851807515,6.63163640641726,12.40409719744751,51.21603353168709,0.8884188029434602,-1.867443468407764,82.18167115152406,13.734502024971016,22.29946694652828,4.658781494969252,2.782798419171347,0.7012816786057747,0.20879334191840238,0.0,8.785257516308949,5.991828408601073,2.813211468950277,4.258595058221004,219.0
220.0,172.91191772962804,8.033212375294342,82.3302469491307,62.76139912869747,121.63881703794522,19.935379678716583,6.644097546848685,12.481994066759947,51.272740866304865,0.888858039461178,-1.8692513404938877,82.22230197894153,13.73597742086638,22.30654058579764,4.661620802489494,2.7887411412274545,0.6978691080428557,0.20950092455072308,0.0,8.771570175811952,5.993766910541253,2.813587292359311,4.276491058232425,220.0
221.0,173.29160485169206,8.01625025348605,82.40866685693582,62.82862690886709,121.88352090494351,20.153987800698147,6.669185719649948,12.66358731423233,51.40772329959701,0.8898923810273106,-1.8733559196993312,82.31798198724911,13.739517459570667,22.32417834993688,4.6697690436903105,2.800422440848443,0.6934925785894279,0.21106265088916212,0.0,8.73224158785775,5.9979302111175405,2.814375782347427,4.315842520719472,221.0
222.0,173.2931323177908,8.016373067146793,82.40862387545864,62.8289607240305,121.8838529730331,20.153642567407687,6.669107880455046,12.663632823826772,51.408918691180936,0.8898061419596768,-1.8733724322572285,82.31000458889467,13.739154400350237,22.322869864385698,4.667847948788003,2.8006207418437183,0.691962360548936,0.21108197334663467,0.0,8.739044536199712,5.998085578931836,2.814555704787266,4.3175447847740065,222.0
223.0,173.50813557185472,8.008138034953635,82.45137669583598,62.86958223738939,122.01709971919816,20.27682285340802,6.6812814337249,12.768120967936472,51.49067473109033,0.8903150960422416,-1.8756967088377354,82.35708452113604,13.740756064737411,22.332436365646572,4.671216759279943,2.8063971974593622,0.6896909443666127,0.21196236229392942,0.0,8.71971249730572,6.000497811574507,2.8151689859553386,4.340801101367354,223.0
224.0,173.73929749089422,8.000342233241884,82.49611377154022,62.91573684718288,122.15571359840848,20.4093005385391,6.692980411680658,12.881882900313025,51.58322226721503,0.8908465563424394,-1.8781956674561426,82.4062463527815,13.742262988057934,22.343189968866835,4.674770222922781,2.8119469303499662,0.688051403517211,0.21290407226050564,0.0,8.697995291174612,6.0030952575445236,2.815879779693505,4.365840365471205,224.0
225.0,173.98563260970903,7.993313582118498,82.54218722882442,62.968243742550115,122.29722526419607,20.55066573836778,6.703992018107106,13.004727378633833,51.688045183045226,0.891400446209197,-1.8808586548146848,82.45748299335372,13.743573815867288,22.355391683979786,4.6785176572209375,2.817169775106572,0.6871934889384878,0.2139054097952601,0.0,8.67361730561843,6.0058750609341125,2.81669158978208,4.392559191616897,225.0
226.0,174.51369044308913,7.983014420371263,82.63357979391591,63.09555896905885,122.57320040020869,20.858133545031105,6.723538439495819,13.275624221432352,51.94012673221163,0.8926853063061291,-1.8865671844861185,82.57633679249882,13.74552872983536,22.386692840254764,4.689404857744011,2.8260241932870653,0.690595014882678,0.21602914177013255,0.0,8.60681211492381,6.011669788631381,2.8184403752394904,4.447927653460397,226.0
227.0,174.5154559908346,7.983153871829344,82.6334913307603,63.09584251568726,122.57319853850314,20.85747069105522,6.723400768896248,13.275710261626026,51.94189413387936,0.8925752776480708,-1.886586270807832,82.56615877852185,13.744954041322725,22.385462863449515,4.686742945974467,2.8263499546250186,0.6883986046304087,0.21606350189259516,0.0,8.616032895998002,6.011914705740856,2.818607901948221,4.450312494516068,227.0
228.0,174.7759311889971,7.980454336662812,82.67346187598115,63.16744634854469,122.69213972470402,21.01204245019128,6.731488755871782,13.413687628142252,52.08342757781159,0.893161069219353,-1.8894021184354781,82.62034643204174,13.744878961177116,22.402446012299972,4.690976068247819,2.8302149245949346,0.6902565051461906,0.21714996665529532,0.0,8.584222600971646,6.014855577084031,2.8196673842607574,4.4792474198316965,228.0
229.0,174.91222122854822,7.978086521738971,82.69573561724691,63.201738423959895,122.76030758598043,21.092481568471257,6.736580781367057,13.484581032824952,52.15154945984192,0.893495665161992,-1.8908754717038467,82.65129766093908,13.745045200608274,22.410463157806923,4.693563155168087,2.8327302745848044,0.6907711730921101,0.2177811195388497,0.0,8.568787729001976,6.016403322819723,2.820188854595042,4.493916640973778,229.0
230.0,175.05640215630746,7.976231993924458,82.71779369962546,63.239922224776635,122.82800252905665,21.17884150614546,6.741514642002039,13.56121037008723,52.22803513108586,0.8938483853286217,-1.8924341288283895,82.68392544036746,13.74502099674063,22.419363428635236,4.6963062356288345,2.835177403454353,0.6917205085930009,0.21843104434597524,0.0,8.551445460918897,6.018018722506165,2.82077242853395,4.5096806816963495,230.0
231.0,175.37672901335944,7.974877174335975,82.75964486479334,63.333879572831165,122.95911946232015,21.37689606586624,6.750546674467564,13.738854775978218,52.41724436088192,0.8947008865116958,-1.8958969983332947,82.762784613149,13.74459266947567,22.442086168528434,4.704218693243804,2.839470216568323,0.6969536230528861,0.21985207353936304,0.0,8.503294293633607,6.021251182553267,2.8221030387828727,4.544196913414703,231.0
232.0,175.37784394589565,7.974952376075221,82.75959155344101,63.33399488557024,122.95899358184258,21.376417717505383,6.7504603498387885,13.738909175922132,52.418485168937245,0.8946301487710421,-1.8959090512280008,82.75624113869618,13.744106705656312,22.44151776332784,4.7025313357950544,2.839657517743422,0.6955665041465737,0.21985665278342448,0.0,8.509321346104382,6.021460202966974,2.822179656184648,4.545725736007516,232.0
233.0,175.55231111383645,7.97625256428784,82.77618778238,63.39191932170167,123.01446282254548,21.48769566366661,6.754334891988912,13.840170039722938,52.537482717148585,0.8950642921056909,-1.8977951154844594,82.79640082987176,13.742948039698817,22.455476934371077,4.7060923307055935,2.841612706898086,0.6986879753176365,0.22062466881579218,0.0,8.484181667217161,6.02317548922306,2.8230048066657605,4.565931595406017,233.0
234.0,175.72605462482832,7.979139191450371,82.7867181948198,63.457937792885595,123.0543005389344,21.60252729675085,6.757218893799758,13.945597743922391,52.671388134858056,0.8955128876464281,-1.8996733567016524,82.83789739780428,13.741371726939558,22.471533600845724,4.70957980123372,2.843159666264367,0.7025098682311566,0.22141448205681102,0.0,8.456687580700308,6.024632754277278,2.8239255459848693,4.586933061648485,234.0
235.0,175.8953805248583,7.9841533318112905,82.78740538905238,63.532615051276004,123.07132323982127,21.720687136389273,6.759344032436547,14.054883703913026,52.82369096782356,0.8959829246567954,-1.9015038416662935,82.88137737243679,13.739220583559339,22.49009328892508,4.713167773634542,2.844353487968557,0.7071035418365041,0.22221363042074102,0.0,8.427109943606458,6.025626045200676,2.8249155855018935,4.608511340906383,235.0
236.0,176.150490891917,7.994951714923861,82.76911634190417,63.662444469965536,123.05926220300957,21.912117953960227,6.762229042923462,14.232068531446592,53.090861824671606,0.8968264076920323,-1.904261693188963,82.95940233678257,13.735418775883291,22.52289264462883,4.720488792773182,2.845972551217262,0.7161455146837478,0.22354271746093243,0.0,8.374174346405816,6.0259623454095586,2.826566084314552,4.641917164914472,236.0
237.0,176.15114069076313,7.994987910429368,82.76908878063392,63.662456159497495,123.05905083090518,21.911766544530057,6.762175060839535,14.232112301873714,53.091722992611004,0.8967816748762095,-1.904268717790738,82.95526440369578,13.734928822681772,22.522745161738076,4.7194661942882625,2.84608125607079,0.7153113123874077,0.22353337832738157,0.0,8.378048810199976,6.026175297242865,2.826585112175761,4.642848500758156,237.0
238.0,176.2476745995015,7.99969126116806,82.75836770585944,63.71303448957034,123.04816846053886,21.98670765374482,6.7636014087002625,14.301237547734491,53.19913906497551,0.8971081982861717,-1.9053122903835449,82.98546889668025,13.732886463333848,22.53533338749367,4.722318848645562,2.8469720198355892,0.7186611661218905,0.2240481369030142,0.0,8.358418337541538,6.026290825808568,2.8272505844057703,4.65591341000851,238.0
239.0,176.34018521633917,8.005908300645514,82.7392453897657,63.76944832814067,123.01978455308338,22.064865750108375,6.764540420727575,14.373859079566662,53.32003339226647,0.897453613015825,-1.9063123694804878,83.0174208990796,13.730406500146309,22.549529418563555,4.725173087238284,2.847679885612185,0.7224693854465409,0.22456853586867798,0.0,8.337214961783163,6.025986585967724,2.8279724664960613,4.6696417978213365,239.0
240.0,176.42657865351813,8.013920143145278,82.70882637451426,63.8319908785795,122.96869729247362,22.146567328502428,6.765129345336559,14.4502655197215,53.457513907733436,0.8978241239425602,-1.907246319264731,83.05169438252918,13.72736613484397,22.565627032332852,4.728181823135007,2.848197683027006,0.726848516147386,0.22508753762405984,0.0,8.314670708870095,6.02510529420321,2.828726664103714,4.683950016503006,240.0
241.0,176.55305565977415,8.02963947484082,82.64152498875532,63.94396655525882,122.84995948631155,22.281737242312047,6.765691527236852,14.5765624947336,53.70272845825669,0.8985119950312681,-1.908613589471377,83.1153247282845,13.722196161009826,22.594521447462814,4.733966717625699,2.8489864596705887,0.7348936311544303,0.22596619802702297,0.0,8.273390654058845,6.022470748783821,2.8300650980346043,4.706779445523301,241.0
242.0,176.55344183499824,8.029659458140456,82.64151956932335,63.9439408218996,122.84970943660628,22.281448407167233,6.765652828866262,14.576606126936221,53.70336468122943,0.8984805578927874,-1.9086177641897235,83.11241668922905,13.721679278264496,22.594545946996405,4.7332732664164,2.8490604184199304,0.7343319432079939,0.22595918125328784,0.0,8.276191526232271,6.022697214635363,2.830060890442455,4.707407992954673,242.0
243.0,176.60043198980276,8.036395991405092,82.61035626711308,63.989141201128916,122.79487961062776,22.33536118386383,6.7659272803205255,14.62703570236156,53.80518456534524,0.898754507831965,-1.9091257477400287,83.13775796266773,13.719106180509565,22.606163415358395,4.735605528998966,2.8494728685165565,0.7375130916137452,0.22630469836910339,0.0,8.2605997834669,6.0215552806549315,2.8306059734866533,4.716474175708039,243.0
244.0,176.64200455332647,8.04452369008078,82.57016477549065,64.03923232210813,122.72218556880962,22.391986605593182,6.765928954539065,14.68029517537127,53.9194510870319,0.8990510051207048,-1.909575164825414,83.16518494034966,13.716139876886627,22.6191627037787,4.73793239203893,2.849794395637965,0.7409847431345428,0.22665268728595817,0.0,8.243870479656957,6.019927291251344,2.8311937608287288,4.726109355890783,244.0
245.0,176.67634310467645,8.054316140839388,82.51909721386609,64.09500323078673,122.62787906504569,22.45126208260986,6.765718724096146,14.73626837095931,54.04809607580988,0.8993759637258864,-1.9099463791638147,83.19524468372789,13.712758657938743,22.633816155606308,4.740253641586958,2.8500517857761776,0.7447210288986109,0.227001745815036,0.0,8.226060444660238,6.017687561801667,2.8318248584391124,4.736299738402511,245.0
246.0,176.7174006285014,8.080871141613583,82.37456712394497,64.23144719901971,122.35456935688225,22.58079391806478,6.764911524245349,14.85847915773418,54.36246324329957,0.9001939606722366,-1.910390228451098,83.27091210074474,13.705254174721514,22.67013879444305,4.745571899030034,2.8505292856092894,0.7533448455331013,0.22772367075633737,0.0,8.183267173952064,6.010437024647067,2.8333063057719015,4.758287177711955,246.0
247.0,176.7177733338097,8.08088101269841,82.37456598740367,64.23136031710811,122.35413275633603,22.580384634805956,6.764864508471077,14.858556751199277,54.363272547156434,0.9001604569885219,-1.9103942575539286,83.26781289943531,13.704365709438225,22.6703762107828,4.744870635242137,2.850621836476948,0.7527944469153673,0.22772701362191197,0.0,8.186660066907656,6.010826603282496,2.833272801470207,4.75890416634165,247.0
248.0,176.72003645095666,8.098565830218217,82.27597615730062,64.31412726260524,122.16459735211413,22.65006148745813,6.764620154565485,14.924405536669637,54.55507107969682,0.900632373879069,-1.9104187228124037,83.3114667691883,13.699120600446568,22.69307960534441,4.747297186889338,2.8510668789294495,0.7570618326393974,0.2280988979145012,0.0,8.165624227809603,6.005931224126793,2.8340854736815326,4.77114884444375,248.0
249.0,176.70693649037793,8.11947850642393,82.15835685002574,64.40703093244771,121.93691058853501,22.721854241589575,6.764781564331268,14.991928835205568,54.76965793048405,0.9011599486645424,-1.9102771066693771,83.3602691778991,13.693015069388087,22.71896165255822,4.749834379408323,2.8517245027589677,0.7613018567370347,0.2284729351368648,0.0,8.144435362314484,6.00001945763558,2.8349460647641567,4.783715057538488,249.0
250.0,176.67701896480477,8.143898009751704,82.02029161642204,64.51116027248803,121.66820295082081,22.795560677311872,6.765648822322016,15.060675215403425,55.00844813044257,0.901746974991138,-1.9099536854991295,83.4145710503603,13.685735184765646,22.748377701649254,4.752578159171631,2.852710368996184,0.7654296891276265,0.2288514933614693,0.0,8.123468776730078,5.993122803349534,2.8358576210826225,4.796462028366749,250.0
251.0,176.5784546036828,8.194831556929588,81.72832297422197,64.72227315670706,121.0965273631261,22.92701100230434,6.769503506304276,15.180717500574632,55.48155962123062,0.902953371687923,-1.908888162852852,83.526166726054,13.67034182250517,22.80826728321249,4.758460222585444,2.855235154101326,0.7723192366557654,0.2295278225733223,0.0,8.083940114488296,5.978513488205138,2.837667252538049,4.818157540433797,251.0
252.0,176.5788598239414,8.194826592707887,81.72835772300414,64.72203977137185,121.09603648053408,22.926427288443897,6.769429488333328,15.180883374288268,55.48245572189113,0.9029164110806244,-1.9088925434561184,83.52274774790486,13.669037822156234,22.808839128347433,4.757982648664184,2.855385713427285,0.7720617189855403,0.22953987644090362,0.0,8.088887191421302,5.979086369234424,2.8375858765619326,4.818518473345116,252.0
253.0,176.52515463374453,8.218228198245281,81.59422477832068,64.81784939949799,120.83114311103066,22.98025480510648,6.772081240164686,15.229305861295325,55.693644040790424,0.9034470567247794,-1.9083119675184668,83.57183422117784,13.660367387485831,22.836301149612737,4.760762348080802,2.8570733999405933,0.7745497028510969,0.229835009646486,0.0,8.0753075714577,5.973062251097916,2.838369006208222,4.827011542462411,253.0
254.0,176.46450455574475,8.24121443215014,81.45818651056362,64.91320811310003,120.56257139766664,23.03065163320845,6.774926702943654,15.27435668053283,55.90156583137367,0.9039760173248415,-1.9076563143911944,83.62076482231143,13.651123635753992,22.863739289184547,4.763595213842722,2.8587786754148112,0.776929022419129,0.2301261663129936,0.0,8.063147669525817,5.967141510403913,2.839133498334043,4.834720541804803,254.0
255.0,176.3995975307484,8.263962279183255,81.32204989902058,65.00874712034533,120.29252393242224,23.078475831620022,6.778060078097904,15.31672693792578,56.10670643650927,0.9045065842036418,-1.9069546418571377,83.66984400952924,13.641224651721679,22.891166056940197,4.7666291595893195,2.860638824371637,0.7791791206480998,0.23041769002847354,0.0,8.051849985662358,5.961491873001066,2.8399054446872896,4.841676383653979,255.0
256.0,176.2545237396151,8.309726380181223,81.0399628786067,65.20847904255851,119.7293246003156,23.172109003416203,6.785544449284085,15.397962244597592,56.52483234455267,0.9056498149184714,-1.9053863324999398,83.77559662343738,13.619258397037186,22.94767559970381,4.773862269886974,2.8649330977314924,0.7835357104603966,0.2310156733280959,0.0,8.02604731062614,5.950394692286374,2.8416158647196568,4.8539542394390915,256.0
257.0,176.25480049270428,8.309743128724106,81.04002074698951,65.20827251114657,119.72915773263705,23.17162843484553,6.785474777122033,15.398114653086612,56.52527596378364,0.9056233941328584,-1.9053893243184892,83.77315261357673,13.61850434045585,22.948098344948015,4.773799386317391,2.8650569182575256,0.783654446685199,0.23102952260425838,0.0,8.030613090685515,5.950728414885307,2.8415545171089116,4.853917510915894,257.0
258.0,176.1742009717975,8.332181514825528,80.89451748317,65.31168851151149,119.43654414297397,23.216773376710723,6.789622454772524,15.437118889115501,56.73729023475722,0.9062087482608416,-1.904518009232309,83.8272998021478,13.605642530066335,22.977413078806702,4.777952669731099,2.8675338321931885,0.7859833899365295,0.23135227095537772,0.0,8.020669569469716,5.945659479470066,2.842430011050807,4.85914678975197,258.0
259.0,176.0901791881429,8.353422059617536,80.7498871463625,65.41470418605995,119.14445101472047,23.26003272238606,6.793847846483537,15.474334095863703,56.94536178942385,0.9067976428487058,-1.9036096980309227,83.88177449494185,13.592072461227778,23.00643548845581,4.782416611444977,2.870093407302935,0.7883925763959978,0.23168070657177836,0.0,8.011384692012049,5.9409547275962895,2.8433220008759634,4.863656726752249,259.0
260.0,176.0033067144043,8.3732739328694,80.60647012013895,65.51715259947039,118.85365486473106,23.30181222369188,6.798153535745239,15.510152445249616,57.14928568228308,0.9073895237219132,-1.9026705696578174,83.93652542898519,13.577862123126334,23.035101189028683,4.7871869514868255,2.872730358836833,0.7908916844274085,0.23201533240750466,0.0,8.002689635676075,5.936609857220963,2.844231161036764,4.867537545500432,260.0
261.0,175.8152148401292,8.409315853665793,80.31389270514728,65.72672040744416,118.25704884422238,23.384540644019005,6.806811234685357,15.580856648672134,57.557800296340965,0.9086372440400967,-1.9006372165336305,84.05194367603072,13.546867593266303,23.09280110071631,4.797515833439369,2.878108732046095,0.795998589962918,0.2327118092990135,0.0,7.981872191973563,5.92859509050407,2.846199563265861,4.874301921220442,261.0
262.0,175.8155293503653,8.40936394023229,80.31396739140997,65.7265608782798,118.25725791204441,23.384159807620655,6.806752112918443,15.580964055332124,57.55790573741982,0.9086191300651183,-1.90064061652299,84.0502680735671,13.54661400976445,23.092981469069212,4.797856939783355,2.878193698407966,0.7964832263845457,0.2327271138172497,0.0,7.986115227832475,5.928711583095183,2.846170424824274,4.87387600362185,262.0
263.0,175.7146959597139,8.42529281596752,80.16504769066893,65.83274699767541,117.9523680935979,23.424963197366125,6.811104352524505,15.616131194111786,57.761962414776015,0.9092522795268972,-1.8995505647028699,84.10883648824415,13.529612012102135,23.121968461579847,4.803750152254526,2.8809951889746515,0.7996042306921155,0.23310102819879613,0.0,7.978488504372564,5.925154957803809,2.8471947406668714,4.876390831103524,263.0
264.0,175.61202247137948,8.439100682878482,80.01872601391067,65.93816769013661,117.65041403851414,23.46512732181158,6.814874468645849,15.651429020493293,57.96124323532548,0.9098878549845788,-1.8984406206445175,84.1676293155483,13.51204843415489,23.150354597044448,4.809762037870678,2.8836455651996866,0.8028870340056539,0.2334870544706021,0.0,7.970927311755566,5.922027766836926,2.848257352332512,4.878646206829764,264.0
265.0,175.50724669446853,8.450936562305275,79.87388985640918,66.04191435898414,117.3508624371737,23.504730432774966,6.818401805288983,15.686535215055729,58.15601931810713,0.9105177509023021,-1.8973079499529095,84.22589676666314,13.494041798858824,23.177982192688987,4.815916421496337,2.886206877013785,0.8063013834710786,0.23387577765223594,0.0,7.963931132791874,5.919196860881521,2.849338385453402,4.8806350392334865,265.0
266.0,175.28725381074145,8.468134504211768,79.5838035536066,66.25149107936255,116.74436102805453,23.585482009401346,6.823177453875164,15.760744718623478,58.54252838602955,0.911842653653555,-1.894929733354508,84.34845464347808,13.45592324367268,23.232547855725848,4.827656755295214,2.890647213769854,0.8128789363234371,0.2346879911027244,0.0,7.945327788169389,5.914406771830312,2.8516670444750356,4.885492735897517,266.0
267.0,175.2875814196552,8.46820472308517,79.58388717353212,66.25138241303253,116.74485180243886,23.585196661083696,6.823131525436097,15.760799631404808,58.54236521935303,0.9118291449149707,-1.894933274946142,84.3472050405787,13.456023379719086,23.23246150676686,4.828320059358811,2.890685649788688,0.8136524200798729,0.23470247686613777,0.0,7.9492550894821745,5.914368972744275,2.8516729660236675,4.884762478694453,267.0
268.0,175.17466124825341,8.474048278098975,79.43824464110543,66.35596997232413,116.43967133651283,23.62674179545337,6.824770554962391,15.800138728711843,58.734625792143106,0.9125031266861042,-1.8937125598876714,84.40955057862213,13.436071918866036,23.259026809943375,4.83468766843697,2.892718282942811,0.8176052612648589,0.2351294019087317,0.0,7.942497911205514,5.912311657811503,2.8529125708714758,4.886922054903243,268.0
269.0,175.06318506158888,8.478082687210897,79.29529875805969,66.45916541205045,116.13861855007515,23.669274273637214,6.825011270568655,15.842044540358726,58.924202667498236,0.9131938398901951,-1.89250745491809,84.47344382942968,13.416001736426084,23.28467884208579,4.840871915003336,2.8942877807443175,0.8218127301979179,0.23556603712864518,0.0,7.935808722572811,5.910501527646889,2.8542015057527497,4.889465098276806,269.0
270.0,174.95462812088564,8.480797401344145,79.15448807517309,66.56021262458574,115.84299480683312,23.71298745096279,6.824680369598982,15.885783745883916,59.11126973888716,0.9138805132576654,-1.8913339082384057,84.53696338201792,13.395806583204676,23.30931388208904,4.847070743286066,2.8956597923667813,0.8261913768144571,0.23600108286819435,0.0,7.930056244491031,5.908900489382624,2.8555200278001682,4.8922305257889835,270.0
271.0,174.7465382787269,8.482658915914765,78.87548495989559,66.76064715587218,115.25841877387839,23.807338503837766,6.819885631197101,15.984559127388057,59.48775644903976,0.9153128600211209,-1.8890843685796839,84.6694601845386,13.354477673036117,23.356758207521796,4.858154660111189,2.897041163439061,0.8348852285887163,0.2368853968892835,0.0,7.916488330687404,5.906295018872377,2.8583010776886244,4.9004900357151016,271.0
272.0,174.7468827970575,8.482732745271331,78.87556604154905,66.76058528486304,115.25913976170625,23.807134768849764,6.819853883229676,15.98456182562718,59.48737997834482,0.9153006962939972,-1.8890880929693028,84.668334999638,13.354798987351607,23.35643264700392,4.859007936437895,2.8970283492802205,0.8358141373413391,0.23689728285483902,0.0,7.9197910553903315,5.906158985713859,2.8583382699680744,4.899587545498559,272.0
273.0,174.65056156455876,8.482322335014564,78.73746966930115,66.85947625696248,114.97337425281353,23.85823957370318,6.81565486381685,16.039905153214512,59.676824497147074,0.9160218818701393,-1.8880468194970608,84.73504704542245,13.334131176310947,23.378799847739316,4.864748270406177,2.8971490718942987,0.8409368751372507,0.23735057113665028,0.0,7.9157003800017565,5.904956883068916,2.859833554006309,4.904311230005568,273.0
